senseval2.d000.s000.t000	3) a superior skill that you can learn by study and practice and observationIn this context, "art"
semeval2015.d001.s039.t001	1) feel or have a desire for; want stronglyIn the context of the sentence, "want"
semeval2015.d001.s039.t002	2) give a definition for the meaning of a wordIn the context of the sentence, "define" is
semeval2015.d001.s039.t003	2) a collection of literary documents or records kept for reference or borrowingNote: While options 1,
semeval2015.d001.s039.t004	4) give a summary (of)In the context of the sentence, "resume" is used to
semeval2015.d001.s039.t005	1) just preceding something else in time or order
semeval2015.d001.s039.t006	1) activity directed toward making or doing somethingIn the context of the sentence, "work" refers to the
semeval2015.d001.s040.t000	11) record data on a computer.In the context of the sentence "Ctrl G Save Script," "
semeval2015.d001.s041.t000	11) record data on a computer.In the context of the sentence, "Saves" refers to
semeval2015.d001.s041.t001	1) a message describing how something is to be doneIn the context of the sentence provided, "instru
semeval2015.d001.s041.t002	1) write by means of a keyboard with types.
semeval2015.d001.s041.t003	6) have a beginning, of a temporal event
semeval2015.d001.s041.t004	1) (usually followed by `to') having the necessary means or skill or know-how or authority to do
semeval2015.d001.s042.t000	1) bring into existenceIn the context of the sentence, "Generates text files" refers to the process
semeval2015.d001.s042.t002	1) posing no difficulty; requiring little effort
semeval2015.d001.s042.t003	12) make ready or suitable or equip in advance for a particular purpose or for some use, event, etc.
semeval2015.d001.s042.t004	5) avail oneself toIn this context, "using" refers to making use of a tool or resource
semeval2015.d001.s042.t005	2) an application that can be used to create and view and edit text files.
semeval2015.d001.s043.t000	11) record data on a computer.
semeval2015.d001.s043.t001	3) a written record of messages sent or received.In the context of the sentence "Ctrl S Save Log
semeval2015.d001.s044.t000	11) record data on a computer.In the context of the sentence, "Saves" refers to
semeval2015.d001.s044.t001	3) a written record of messages sent or received.In the context of the sentence, "log" refers
semeval2015.d001.s044.t002	3) something that resultsIn the context of the sentence, "results" refers to the outcomes or find
semeval2015.d001.s044.t004	1) (usually followed by `to') having the necessary means or skill or know-how or authority to do
semeval2015.d001.s044.t005	4) reproduce by printing
semeval2015.d001.s044.t006	2) prepare and issue for public distribution or saleThis definition encompasses the broader scope of what
semeval2015.d001.s045.t000	1) put an end to a state or an activityIn the context of the sentence "Ctrl Q Quit
semeval2015.d001.s046.t000	7) (computer science) a sequence of instructions that a computer can interpret and execute.
semeval2015.d001.s047.t000	1) make an addition (to); join or combine or unite with others; increase the quality, quantity, size
semeval2015.d001.s047.t001	1) not of long duration; having just (or relatively recently) come into being or been made or acquired or discovered
semeval2015.d001.s047.t003	2) carry out or perform an actionIn the context of the sentence provided, "do" refers to the
semeval2015.d001.s047.t004	2) follow a procedure or take a courseIn the context of the sentence, "go" refers to following
semeval2015.d001.s047.t006	1) make an addition (to); join or combine or unite with others; increase the quality, quantity, size
semeval2015.d001.s047.t007	1) make an addition (to); join or combine or unite with others; increase the quality, quantity, size
semeval2015.d001.s047.t008	1) not of long duration; having just (or relatively recently) come into being or been made or acquired or discovered
semeval2015.d001.s047.t009	1) (mathematics) a mathematical relation such that each element of a given set (the domain of the function
semeval2015.d001.s048.t000	1) subsequently or soon afterward (often used as sentence connectors)
semeval2015.d001.s048.t001	1) the concentration of attention or energy on somethingIn the context of the sentence, "focus" refers to
semeval2015.d001.s048.t002	1) signal going into an electronic systemIn the context of the sentence provided, "input" refers to the
semeval2015.d001.s048.t003	1) the words of something writtenIn the context of the sentence, "text" refers to the written content
semeval2015.d001.s048.t005	1) write by means of a keyboard with types.
semeval2015.d001.s048.t006	7) a set sequence of steps, part of larger computer program.In the context of the sentence provided,
semeval2015.d001.s049.t000	1) feel or have a desire for; want stronglyIn the context of the sentence, "want"
semeval2015.d001.s049.t001	1) put into service; make work or employ for a particular purpose or for its inherent or natural purpose.
semeval2015.d001.s049.t002	1) exhibiting the qualities or characteristics that identify a group or kind or category.
semeval2015.d001.s049.t004	1) absolutely essentialThe term "necessary" in the given sentence implies that something is absolutely essential or required
semeval2015.d001.s049.t005	4) be specific aboutIn the context of the sentence, "specify" refers to the act of being
semeval2015.d001.s050.t001	7) a set sequence of steps, part of larger computer program.In the context of the sentence provided,
semeval2015.d001.s050.t003	1) to show, make visible or apparent
semeval2015.d001.s050.t005	1) most important elementIn the context of the sentence, "main" refers to the primary or central part
semeval2015.d001.s050.t006	7) an opening in a wall or screen that admits light and air and through which customers can be served
semeval2015.d001.s051.t000	8) set to a certain position or cause to operate correctlyIn the context of the sentence, "set"
semeval2015.d001.s051.t001	1) (used with count nouns) of an indefinite number more than 2 or 3 but
semeval2015.d001.s051.t003	2) closely similar or comparable in kind or quality or quantity or degreeIn the context of the sentence,
semeval2015.d001.s052.t000	1) and nothing moreIn this context, "Just" is used to emphasize that no additional action is
semeval2015.d001.s052.t001	5) avail oneself toIn the context of the sentence, "use" refers to making use of the
semeval2015.d001.s052.t002	1) make an addition (to); join or combine or unite with others; increase the quality, quantity, size
semeval2015.d001.s052.t003	1) a database containing an ordered array of items (names or topics)In the context of the sentence,
semeval2015.d001.s052.t004	2) a particular functioning condition or arrangementIn the context of the sentence, "mode" refers to a
semeval2015.d001.s053.t000	8) set to a certain position or cause to operate correctlyIn the context of the sentence "You can set
semeval2015.d001.s053.t002	8) the appearance of objects (or light sources) described in terms of a person's perception of their h
semeval2015.d002.s000.t000	2) an institution supported by an endowmentIn the context of the sentence, "The Foundation has recently
semeval2015.d002.s000.t002	2) engage as a participantIn the context of the sentence, "involved" means that
semeval2015.d002.s000.t003	5) arrange by systematic planning and united effortThe most suitable definition for "organising" in
