senseval2.d000.s000.t000	A skill or technique acquired by study or practice; a branch of learning or a profession.
semeval2013.d009.s003.t002	A lawsuit or a legal action.
semeval2013.d009.s003.t003	A U.S. state or one of the constituent parts of the United States.
semeval2013.d009.s003.t005	A thorough and extensive renovation or reform, especially of a system or organization.
semeval2013.d009.s003.t006	A gathering of representatives (as of a country, state, or organization) for discussion, legislation, etc.
semeval2013.d009.s003.t007	A period of 365 days (or 366 in a leap year) that is used as the basis for calculating dates.
semeval2013.d009.s003.t008	A rule or principle of conduct, action, or arrangement of any kind or degree established by an authority or custom.
semeval2013.d009.s003.t009	A slogan or phrase that inspires enthusiasm and action in support of a particular cause or movement.
semeval2013.d009.s004.t000	Members of a high court, especially the Supreme Court of the United States.
semeval2013.d009.s004.t001	A legal action or proceeding, especially one brought in a court of law.
semeval2013.d009.s004.t002	A unit of time equal to 1/24 of a day.
semeval2013.d009.s004.t003	A prolonged discussion or debate, especially a formal one, especially one conducted in public, often in a contest of logic or skill
semeval2013.d009.s004.t004	The third month of the year, typically the first month of spring.
semeval2013.d009.s004.t006	A contest or competition, especially one with a series of events over a period of time, such as a horse or automobile race
semeval2013.d009.s004.t007	A period of activity or operation, especially one that is at its peak or most intense.
semeval2013.d009.s004.t008	A measure of the duration of events or actions.
semeval2013.d009.s004.t009	A building or a room in which a judge or judges hear and decide cases and administer justice.
semeval2013.d009.s004.t010	A conclusion or ruling reached after consideration.
semeval2013.d009.s005.t001	A place where a judge and a lawyer or a group of lawyers hear cases and administer justice.
semeval2013.d009.s005.t002	A rule or principle of conduct, behavior, or action, or a system of such rules or principles: or A
semeval2013.d009.s006.t003	A social meal eaten in the early evening.
semeval2013.d009.s007.t001	A meal eaten in the evening.
semeval2013.d009.s007.t002	A principle or rule established by an authority as a code of conduct or behavior.
semeval2013.d009.s008.t000	A person or organization that provides financial or other support for a project, cause, or activity.
semeval2013.d009.s008.t001	A very large or impressive person, thing, or organization.
semeval2013.d009.s008.t002	A financial interest or investment in a business or enterprise, especially one that is considered to be at risk.
semeval2013.d009.s009.t000	A meal eaten in the early evening.
semeval2013.d009.s009.t001	The capital city of the United States of America.
semeval2013.d009.s009.t003	A unit of time equal to 1/24 of a day, used to express the duration of an event or period.
semeval2013.d009.s009.t004	A building in which courts of law are held, or a room in such a building where a court of law is held.
semeval2013.d009.s009.t005	A meeting for discussion or negotiation, especially a formal one, between people with a shared interest or goal.
semeval2013.d009.s009.t006	A set of circumstances or a situation, especially one that is difficult or unpleasant.
semeval2013.d009.s010.t000	The act of being present at an event, meeting, or occasion.
semeval2013.d009.s010.t001	A council of wise men in ancient Greece and Rome, or a legislative body in the United States, consisting of two houses:
semeval2013.d009.s010.t002	A person or thing that is in opposition to another, often in a contest, conflict, or competition.
semeval2013.d009.s011.t000	People who are invited to a social function, such as a party or dinner.
semeval2013.d009.s011.t001	A meal eaten in the evening or at midday, typically the main meal of the day.
semeval2013.d009.s012.t000	A person who administers justice; a judge.
semeval2013.d009.s012.t001	A particular occurrence or series of occurrences, especially one with a significant or unusual aspect.
semeval2013.d009.s012.t002	A period of three hundred and sixty-five days, reckoned from one January 1st to the next.
semeval2013.d009.s013.t002	A set of explicit or understood regulations or principles governing a particular activity or situation.
semeval2013.d009.s014.t001	A judge or judges in a court of law, especially a high-ranking judge in a country's highest court.
semeval2013.d009.s014.t003	The things that a person does or the way in which a person behaves.
semeval2013.d009.s014.t004	A person who holds a high judicial office, especially one who is a member of a high court or a court of law.
semeval2013.d009.s015.t000	A set of rules or guidelines, especially a set of rules that govern the conduct of a particular activity, profession, or organization
semeval2013.d009.s015.t002	A public official who presides over a court of law and administers an oath, hears evidence, and makes decisions in a
semeval2013.d009.s015.t003	A particular occurrence or situation, especially one with a specific purpose or outcome.
semeval2013.d009.s015.t004	An organized group of people with a common goal or interest.
semeval2013.d009.s015.t005	A public official who presides over a court of law, especially one that tries cases and administers oaths.
semeval2013.d009.s015.t006	A person who gives a speech or lecture, typically in a formal setting.
semeval2013.d009.s015.t008	A series of planned events, performances, or activities, typically one following another in a sequence.
semeval2013.d009.s015.t009	A particular occurrence or instance of something happening.
